Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-June-2024,1068.00,1081.20,1050.20,1057.85,1061.368268293716367950,47202,3962,50098705.00,22774,48.25,31.00,-10.15
26-June-2024,1074.20,1085.00,1063.55,1066.60,1075.046756282875511396,11977,1136,12875835.00,4487,37.46,21.45,-7.60
25-June-2024,1083.60,1085.50,1063.60,1071.05,1072.293836945972177288,12364,1093,13257841.00,4777,38.64,21.90,-12.55
24-June-2024,1086.75,1090.40,1072.70,1080.30,1080.939603992516734614,92473,2727,99957728.00,76570,82.80,17.70,-6.45
21-June-2024,1095.00,1103.00,1078.40,1085.15,1091.638410189090299695,35803,2566,39083930.00,16505,46.10,24.60,-9.85
20-June-2024,1073.55,1092.75,1052.95,1089.10,1076.486030160051808677,21618,1699,23271475.00,6429,29.74,39.80,15.55
19-June-2024,1085.35,1085.70,1069.60,1073.55,1078.436290536361226473,22634,2901,24409327.00,12255,54.14,16.10,-11.80
18-June-2024,1105.05,1108.80,1071.00,1078.75,1082.124424913866022982,48471,2712,52451653.00,14359,29.62,37.80,-26.30
14-June-2024,1095.20,1111.90,1093.80,1108.80,1101.626463302486267946,120703,4341,132969619.00,99404,82.35,18.10,13.60
13-June-2024,1105.00,1105.00,1086.00,1090.30,1091.458393147669633457,41796,5018,45618595.00,23916,57.22,19.00,-14.70
12-June-2024,1085.50,1102.10,1074.05,1097.15,1089.498401383720320771,19079,1486,20786540.00,4911,25.74,28.05,11.65
11-June-2024,1088.00,1093.00,1081.00,1084.20,1085.338517527761361162,96447,7147,104677644.00,81254,84.25,12.00,-3.80
10-June-2024,1056.25,1089.90,1056.25,1085.40,1078.183594774266191599,129666,13770,139803754.00,77710,59.93,33.65,29.15
7-June-2024,1038.55,1063.15,1038.55,1056.00,1054.137698197383493097,16587,1424,17484982.00,5344,32.22,24.60,17.45
6-June-2024,1058.95,1061.75,1034.40,1043.45,1045.423285119757865021,68722,5121,71843579.00,33845,49.25,27.35,-15.50
5-June-2024,1004.95,1064.00,1004.95,1049.75,1043.884816223637714105,88858,5233,92757517.00,32766,36.87,59.05,44.80
4-June-2024,1052.90,1052.90,933.05,1004.65,1001.324835382553464250,137288,10442,137469884.00,39431,28.72,119.85,-48.25
3-June-2024,1045.00,1045.00,1009.60,1032.25,1028.603520239964910791,141354,8851,145397222.00,103509,73.23,35.40,-12.75
31-May-2024,1030.00,1036.20,994.30,1000.70,1007.021239859679894759,36488,2609,36744191.00,11059,30.31,41.90,-29.30
30-May-2024,1041.05,1047.00,1020.30,1023.60,1030.512709482170839364,83599,6158,86149832.00,52592,62.91,26.70,-17.45
29-May-2024,1049.50,1050.70,1036.00,1045.10,1042.578566272669854732,44332,1882,46219593.00,30873,69.64,14.70,-4.40
28-May-2024,1058.60,1067.55,1040.95,1050.35,1051.186143091658241196,91983,3787,96691255.00,64746,70.39,26.60,-8.25
27-May-2024,1084.50,1085.30,1055.20,1058.55,1066.489172258085031958,31447,2996,33537885.00,14032,44.62,30.10,-25.95
24-May-2024,1085.05,1096.15,1070.00,1075.90,1082.159295938985173169,70278,3498,76051991.00,42019,59.79,26.15,-9.15
23-May-2024,1089.90,1104.00,1078.30,1085.45,1090.763181948760805411,38291,2898,41766413.00,7812,20.40,25.70,-4.45
22-May-2024,1095.00,1096.65,1048.05,1076.45,1071.854495817545230664,194503,8569,208478915.00,114033,58.63,48.60,-18.55
21-May-2024,1120.00,1171.95,1084.50,1088.45,1121.064287535879585668,184297,9207,206608785.00,59887,32.49,87.45,-31.55
18-May-2024,1104.45,1104.45,1104.45,1104.45,1104.449974848428688676,37771,975,41716180.00,37509,99.31,0.00,0.00
17-May-2024,1016.05,1057.00,1011.00,1051.90,1035.097302810124977672,173551,9927,179642172.00,74263,42.79,46.00,35.85
16-May-2024,1004.95,1012.00,983.90,1008.70,1001.701329352385014573,70335,3791,70454663.00,24275,34.51,28.10,3.75
15-May-2024,992.95,1005.15,986.55,997.45,996.829306352562166515,39732,3019,39606022.00,17217,43.33,18.60,4.50
